"﻿""Proximal",10ms,0.2Hz,"9.4GPM""","Distal,10ms,0.2Hz,9.4GPM","Proximal,10ms,0.25Hz,9.4GPM","Distal,10ms,0.25Hz,9.4GPM","Proximal,10ms,0.3Hz,9.4GPM","Distal,10ms,0.3Hz,9.4GPM","Proximal,10ms,0.35Hz,9.4GPM","Distal,10ms,0.35Hz,9.4GPM","Proximal,10ms,0.2Hz,7.3GPM","Distal,10ms,0.2Hz,7.3GPM","Proximal,10ms,0.25Hz,7.3GPM","Distal,10ms,0.25Hz,7.3GPM","Proximal,10ms,0.3Hz,7.3GPM","Distal,10ms,0.3Hz,7.3GPM","Proximal,10ms,0.35Hz,7.3GPM","Distal,10ms,0.35Hz,7.3GPM","Proximal,10ms,0.2Hz,5.4GPM","Distal,10ms,0.2Hz,5.4GPM","Proximal,10ms,0.25Hz,5.4GPM","Distal,10ms,0.25Hz,5.4GPM","Proximal,10ms,0.3Hz,5.4GPM","Distal,10ms,0.3Hz,5.4GPM","Proximal,10ms,0.35Hz,5.4GPM","Distal,10ms,0.35Hz,5.4GPM","Proximal,10ms,0.2Hz,2.8GPM","Distal,10ms,0.2Hz,2.8GPM","Proximal,10ms,0.25Hz,2.8GPM","Distal,10ms,0.25Hz,2.8GPM","Proximal,10ms,0.3Hz,2.8GPM","Distal,10ms,0.3Hz,2.8GPM","Proximal,10ms,0.35Hz,2.8GPM","Distal,10ms,0.35Hz,2.8GPM"
33.806,32.728,32.041,32.585,32.348,32.704,32.538,32.538,31.806,32.728,32.253,32.348,32.325,32.585,32.230,32.942,32.633,31.947,31.688,32.183,32.277,32.633,32.301,32.183,31.477,33.038,32.206,32.680,31.688,33.686,32.159,32.656
33.806,32.728,32.065,32.562,32.396,32.704,32.443,32.633,31.923,32.656,32.230,32.396,32.348,32.490,32.159,33.109,32.585,31.900,31.688,32.230,32.325,32.443,32.253,32.253,31.618,33.014,32.230,32.680,31.688,33.325,32.041,32.656
33.806,32.728,32.017,32.514,32.348,32.728,32.538,32.562,31.759,32.514,32.348,32.538,32.253,32.633,32.183,33.493,32.585,31.900,31.641,32.230,32.277,32.348,32.277,32.348,34.218,33.062,32.183,32.728,31.665,33.325,32.183,32.656
33.831,32.728,32.065,32.490,32.325,32.680,32.419,32.609,31.970,36.568,32.301,32.680,30.825,32.538,32.135,33.062,32.514,31.900,31.594,32.206,32.348,32.277,32.419,32.514,31.104,32.990,32.253,32.704,31.641,33.277,32.183,32.656
33.782,32.680,31.970,32.514,32.656,32.656,32.562,32.633,31.876,32.372,32.396,32.159,32.277,32.585,32.135,33.038,32.490,31.970,31.594,32.301,32.277,32.585,32.277,32.490,31.571,32.895,32.230,32.728,31.665,33.253,31.829,32.656
33.806,32.728,32.017,32.490,32.396,32.680,32.514,32.538,31.829,32.680,32.277,32.514,32.065,32.585,32.206,32.942,32.419,31.900,31.759,32.183,32.159,32.443,32.230,32.325,31.688,33.038,32.277,32.704,31.688,33.277,31.384,32.633
33.686,32.823,32.017,32.538,31.970,32.728,32.538,32.585,31.876,32.656,32.325,32.443,32.680,32.585,32.159,32.942,32.419,31.853,31.759,31.641,32.253,32.514,32.277,32.277,31.454,33.062,30.408,32.680,31.759,33.301,32.206,32.680
34.976,32.871,32.065,32.514,32.514,32.680,32.443,32.585,31.900,32.585,31.900,32.396,32.419,32.656,32.206,32.966,31.501,31.829,31.853,33.109,32.253,32.656,31.923,32.277,31.735,33.038,32.017,32.775,31.665,33.253,32.159,32.680
33.758,32.775,32.041,32.538,32.348,32.775,32.514,32.538,32.490,32.656,32.325,32.633,32.277,32.490,32.159,32.990,32.301,31.735,31.876,32.135,32.301,32.585,32.490,32.348,31.688,32.823,32.253,32.704,31.641,33.253,32.135,32.656
33.782,32.775,32.065,32.538,32.396,32.799,32.562,32.538,32.253,32.562,32.348,32.538,32.277,32.656,32.159,33.062,32.301,30.085,31.594,32.277,32.277,33.181,32.277,32.538,31.150,33.014,31.947,32.775,31.571,33.181,32.183,32.656
33.686,32.728,31.970,32.585,32.396,32.775,32.538,32.609,31.900,32.206,32.301,32.514,32.112,32.538,32.348,33.038,32.277,31.759,31.665,32.112,32.017,32.538,32.135,32.396,29.420,33.014,32.277,32.752,31.688,33.253,32.206,32.656
33.686,32.823,32.633,32.490,32.419,32.680,32.514,32.514,31.900,32.562,32.301,32.514,32.348,32.656,32.253,32.065,32.253,31.665,31.688,32.277,32.253,33.469,32.230,32.277,31.735,33.062,32.277,32.514,31.641,33.205,32.277,32.728
33.782,33.806,32.112,32.514,32.325,32.728,32.443,32.585,31.923,32.562,32.325,32.490,32.419,32.514,31.923,33.734,32.159,31.712,31.782,32.277,32.277,32.396,32.443,32.514,31.782,33.086,32.277,32.728,32.230,33.205,32.135,32.585
33.806,32.041,31.853,32.538,32.348,32.799,32.514,32.585,31.900,32.752,32.183,32.656,32.301,32.680,32.277,32.990,32.135,31.688,31.571,32.159,32.348,32.823,32.277,32.277,31.853,33.062,32.277,32.728,31.688,33.373,32.206,32.656
33.686,32.919,32.112,32.538,32.419,32.680,32.538,32.609,32.159,32.585,32.348,32.443,32.301,32.206,32.253,33.301,32.065,31.688,31.618,32.301,32.538,31.150,32.206,32.301,31.829,33.109,32.277,32.609,31.641,33.301,32.159,32.680
